[21:48:45.963] 学习率0.05,训练200轮,batch为24
[04:54:07.136] iteration 16513 : loss : 0.048175, loss_ce: 0.012821, loss_dice: 0.071744
[04:54:08.671] iteration 16514 : loss : 0.035387, loss_ce: 0.016483, loss_dice: 0.047990
[04:54:09.037] iteration 16515 : loss : 0.111314, loss_ce: 0.030625, loss_dice: 0.165108
[04:54:09.449] iteration 16516 : loss : 0.086914, loss_ce: 0.022708, loss_dice: 0.129718
[04:54:09.820] iteration 16517 : loss : 0.039395, loss_ce: 0.013259, loss_dice: 0.056819
[04:54:11.093] iteration 16518 : loss : 0.060281, loss_ce: 0.020076, loss_dice: 0.087085
[04:54:11.479] iteration 16519 : loss : 0.120221, loss_ce: 0.047996, loss_dice: 0.168371
[04:54:11.838] iteration 16520 : loss : 0.087098, loss_ce: 0.029388, loss_dice: 0.125572
[04:54:12.236] iteration 16521 : loss : 0.116262, loss_ce: 0.031083, loss_dice: 0.173047
[04:54:13.723] iteration 16522 : loss : 0.042286, loss_ce: 0.009104, loss_dice: 0.064407
[04:54:14.063] iteration 16523 : loss : 0.056405, loss_ce: 0.013463, loss_dice: 0.085033
[04:54:14.405] iteration 16524 : loss : 0.074128, loss_ce: 0.023928, loss_dice: 0.107594
[04:54:14.762] iteration 16525 : loss : 0.068978, loss_ce: 0.019457, loss_dice: 0.101993
[04:54:16.012] iteration 16526 : loss : 0.053270, loss_ce: 0.023739, loss_dice: 0.072957
[04:54:16.357] iteration 16527 : loss : 0.129895, loss_ce: 0.014886, loss_dice: 0.206567
[04:54:16.735] iteration 16528 : loss : 0.058121, loss_ce: 0.011015, loss_dice: 0.089525
[04:54:17.108] iteration 16529 : loss : 0.044269, loss_ce: 0.011899, loss_dice: 0.065849
[04:54:19.253] iteration 16530 : loss : 0.056975, loss_ce: 0.017490, loss_dice: 0.083298
[04:54:19.592] iteration 16531 : loss : 0.065924, loss_ce: 0.012064, loss_dice: 0.101830
[04:54:19.932] iteration 16532 : loss : 0.070188, loss_ce: 0.035496, loss_dice: 0.093315
[04:54:20.275] iteration 16533 : loss : 0.095270, loss_ce: 0.020425, loss_dice: 0.145166
[04:54:20.894] iteration 16534 : loss : 0.050753, loss_ce: 0.016054, loss_dice: 0.073886
[04:54:21.233] iteration 16535 : loss : 0.046358, loss_ce: 0.028961, loss_dice: 0.057956
[04:54:21.589] iteration 16536 : loss : 0.101039, loss_ce: 0.009576, loss_dice: 0.162015
[04:54:21.938] iteration 16537 : loss : 0.038137, loss_ce: 0.007344, loss_dice: 0.058665
[04:54:24.480] iteration 16538 : loss : 0.051991, loss_ce: 0.015437, loss_dice: 0.076360
[04:54:24.830] iteration 16539 : loss : 0.084112, loss_ce: 0.033563, loss_dice: 0.117811
[04:54:25.189] iteration 16540 : loss : 0.057041, loss_ce: 0.016450, loss_dice: 0.084101
[04:54:25.555] iteration 16541 : loss : 0.048000, loss_ce: 0.014884, loss_dice: 0.070077
[04:54:28.435] iteration 16542 : loss : 0.067853, loss_ce: 0.021703, loss_dice: 0.098619
[04:54:28.776] iteration 16543 : loss : 0.057032, loss_ce: 0.022068, loss_dice: 0.080342
[04:54:29.115] iteration 16544 : loss : 0.045471, loss_ce: 0.021027, loss_dice: 0.061767
[04:54:29.454] iteration 16545 : loss : 0.060936, loss_ce: 0.010144, loss_dice: 0.094797
[04:54:31.765] iteration 16546 : loss : 0.063297, loss_ce: 0.016929, loss_dice: 0.094208
[04:54:32.139] iteration 16547 : loss : 0.037468, loss_ce: 0.017243, loss_dice: 0.050952
[04:54:32.515] iteration 16548 : loss : 0.101974, loss_ce: 0.009443, loss_dice: 0.163662
[04:54:32.854] iteration 16549 : loss : 0.075876, loss_ce: 0.024530, loss_dice: 0.110106
[04:54:34.031] iteration 16550 : loss : 0.051555, loss_ce: 0.010589, loss_dice: 0.078866
[04:54:34.367] iteration 16551 : loss : 0.080144, loss_ce: 0.030591, loss_dice: 0.113179
[04:54:34.704] iteration 16552 : loss : 0.124243, loss_ce: 0.013302, loss_dice: 0.198203
[04:54:35.042] iteration 16553 : loss : 0.128070, loss_ce: 0.030521, loss_dice: 0.193103
[04:54:35.110] iteration 16554 : loss : 0.276597, loss_ce: 0.008414, loss_dice: 0.455385
[04:54:35.157] epoch 178 : avg_loss : 0.077451, avg_ce: 0.021438, avg_dice: 0.114793
[04:54:39.067] iteration 16555 : loss : 0.075853, loss_ce: 0.017618, loss_dice: 0.114677
[04:54:39.464] iteration 16556 : loss : 0.114947, loss_ce: 0.012534, loss_dice: 0.183222
[04:54:39.815] iteration 16557 : loss : 0.049451, loss_ce: 0.016494, loss_dice: 0.071422
[04:54:40.159] iteration 16558 : loss : 0.053384, loss_ce: 0.011478, loss_dice: 0.081321
[04:54:41.466] iteration 16559 : loss : 0.070533, loss_ce: 0.041720, loss_dice: 0.089742
[04:54:41.849] iteration 16560 : loss : 0.051865, loss_ce: 0.017825, loss_dice: 0.074558
[04:54:42.213] iteration 16561 : loss : 0.034463, loss_ce: 0.011680, loss_dice: 0.049651
[04:54:42.583] iteration 16562 : loss : 0.041765, loss_ce: 0.012981, loss_dice: 0.060955
[04:54:46.171] iteration 16563 : loss : 0.101109, loss_ce: 0.032242, loss_dice: 0.147021
[04:54:46.588] iteration 16564 : loss : 0.050262, loss_ce: 0.017286, loss_dice: 0.072246
[04:54:46.971] iteration 16565 : loss : 0.075178, loss_ce: 0.023302, loss_dice: 0.109762
[04:54:47.372] iteration 16566 : loss : 0.059483, loss_ce: 0.016136, loss_dice: 0.088381
[04:54:47.821] iteration 16567 : loss : 0.104256, loss_ce: 0.020804, loss_dice: 0.159892
[04:54:48.165] iteration 16568 : loss : 0.089001, loss_ce: 0.031799, loss_dice: 0.127136
[04:54:48.515] iteration 16569 : loss : 0.046921, loss_ce: 0.015841, loss_dice: 0.067642
[04:54:48.888] iteration 16570 : loss : 0.078893, loss_ce: 0.023262, loss_dice: 0.115981
[04:54:49.278] iteration 16571 : loss : 0.061840, loss_ce: 0.020888, loss_dice: 0.089140
[04:54:49.873] iteration 16572 : loss : 0.069602, loss_ce: 0.032550, loss_dice: 0.094304
[04:54:50.239] iteration 16573 : loss : 0.049199, loss_ce: 0.014006, loss_dice: 0.072662
[04:54:50.798] iteration 16574 : loss : 0.073686, loss_ce: 0.027784, loss_dice: 0.104287
[04:54:51.952] iteration 16575 : loss : 0.049917, loss_ce: 0.018360, loss_dice: 0.070955
[04:54:52.825] iteration 16576 : loss : 0.084744, loss_ce: 0.032575, loss_dice: 0.119524
[04:54:53.200] iteration 16577 : loss : 0.060773, loss_ce: 0.013392, loss_dice: 0.092360
[04:54:53.573] iteration 16578 : loss : 0.117599, loss_ce: 0.016229, loss_dice: 0.185180
[04:54:54.641] iteration 16579 : loss : 0.048003, loss_ce: 0.017398, loss_dice: 0.068406
[04:54:56.339] iteration 16580 : loss : 0.054531, loss_ce: 0.017847, loss_dice: 0.078988
[04:54:56.740] iteration 16581 : loss : 0.036715, loss_ce: 0.009476, loss_dice: 0.054875
[04:54:57.135] iteration 16582 : loss : 0.032826, loss_ce: 0.006180, loss_dice: 0.050590
[04:54:57.521] iteration 16583 : loss : 0.059497, loss_ce: 0.017690, loss_dice: 0.087367
[04:54:59.315] iteration 16584 : loss : 0.126629, loss_ce: 0.019279, loss_dice: 0.198195
[04:54:59.706] iteration 16585 : loss : 0.057952, loss_ce: 0.013954, loss_dice: 0.087284
[04:55:00.046] iteration 16586 : loss : 0.037671, loss_ce: 0.015804, loss_dice: 0.052249
[04:55:01.514] iteration 16587 : loss : 0.044223, loss_ce: 0.017116, loss_dice: 0.062295
[04:55:02.990] iteration 16588 : loss : 0.023200, loss_ce: 0.006525, loss_dice: 0.034317
[04:55:03.408] iteration 16589 : loss : 0.041657, loss_ce: 0.013758, loss_dice: 0.060255
[04:55:03.785] iteration 16590 : loss : 0.038194, loss_ce: 0.011661, loss_dice: 0.055883
[04:55:04.149] iteration 16591 : loss : 0.053784, loss_ce: 0.014695, loss_dice: 0.079843
[04:55:05.633] iteration 16592 : loss : 0.136768, loss_ce: 0.020140, loss_dice: 0.214520
[04:55:06.003] iteration 16593 : loss : 0.062692, loss_ce: 0.028427, loss_dice: 0.085535
[04:55:06.386] iteration 16594 : loss : 0.066990, loss_ce: 0.011754, loss_dice: 0.103813
[04:55:08.244] iteration 16595 : loss : 0.069214, loss_ce: 0.019454, loss_dice: 0.102387
[04:55:10.339] iteration 16596 : loss : 0.064943, loss_ce: 0.025013, loss_dice: 0.091563
[04:55:10.697] iteration 16597 : loss : 0.129506, loss_ce: 0.014702, loss_dice: 0.206042
[04:55:11.089] iteration 16598 : loss : 0.052143, loss_ce: 0.021137, loss_dice: 0.072813
[04:55:11.828] iteration 16599 : loss : 0.060888, loss_ce: 0.019969, loss_dice: 0.088166
[04:55:14.178] iteration 16600 : loss : 0.042391, loss_ce: 0.015035, loss_dice: 0.060629
[04:55:14.517] iteration 16601 : loss : 0.105558, loss_ce: 0.021588, loss_dice: 0.161538
[04:55:14.855] iteration 16602 : loss : 0.182209, loss_ce: 0.037417, loss_dice: 0.278736
[04:55:16.038] iteration 16603 : loss : 0.072014, loss_ce: 0.041692, loss_dice: 0.092228
[04:55:17.589] iteration 16604 : loss : 0.049330, loss_ce: 0.018912, loss_dice: 0.069608
[04:55:17.968] iteration 16605 : loss : 0.082695, loss_ce: 0.014913, loss_dice: 0.127883
[04:55:18.452] iteration 16606 : loss : 0.045168, loss_ce: 0.021520, loss_dice: 0.060934
[04:55:19.221] iteration 16607 : loss : 0.043191, loss_ce: 0.014163, loss_dice: 0.062543
[04:55:21.011] iteration 16608 : loss : 0.049139, loss_ce: 0.010201, loss_dice: 0.075098
[04:55:21.350] iteration 16609 : loss : 0.038458, loss_ce: 0.017120, loss_dice: 0.052683
[04:55:21.690] iteration 16610 : loss : 0.044580, loss_ce: 0.015353, loss_dice: 0.064065
[04:55:22.030] iteration 16611 : loss : 0.072018, loss_ce: 0.014443, loss_dice: 0.110402
[04:55:23.058] iteration 16612 : loss : 0.049481, loss_ce: 0.015029, loss_dice: 0.072449
[04:55:23.399] iteration 16613 : loss : 0.040026, loss_ce: 0.011845, loss_dice: 0.058814
[04:55:23.784] iteration 16614 : loss : 0.084370, loss_ce: 0.021543, loss_dice: 0.126255
[04:55:24.154] iteration 16615 : loss : 0.035962, loss_ce: 0.013439, loss_dice: 0.050976
[04:55:25.249] iteration 16616 : loss : 0.102916, loss_ce: 0.010842, loss_dice: 0.164298
[04:55:25.587] iteration 16617 : loss : 0.048891, loss_ce: 0.018811, loss_dice: 0.068945
[04:55:25.937] iteration 16618 : loss : 0.030272, loss_ce: 0.008149, loss_dice: 0.045021
[04:55:26.286] iteration 16619 : loss : 0.049448, loss_ce: 0.013250, loss_dice: 0.073580
[04:55:27.433] iteration 16620 : loss : 0.033794, loss_ce: 0.012412, loss_dice: 0.048049
[04:55:27.798] iteration 16621 : loss : 0.059925, loss_ce: 0.015390, loss_dice: 0.089615
[04:55:28.182] iteration 16622 : loss : 0.050097, loss_ce: 0.012136, loss_dice: 0.075404
[04:55:29.644] iteration 16623 : loss : 0.047178, loss_ce: 0.017235, loss_dice: 0.067140
[04:55:30.494] iteration 16624 : loss : 0.079746, loss_ce: 0.014152, loss_dice: 0.123476
[04:55:30.833] iteration 16625 : loss : 0.053687, loss_ce: 0.011262, loss_dice: 0.081970
[04:55:31.199] iteration 16626 : loss : 0.083960, loss_ce: 0.017710, loss_dice: 0.128127
[04:55:31.545] iteration 16627 : loss : 0.104747, loss_ce: 0.026916, loss_dice: 0.156634
[04:55:32.224] iteration 16628 : loss : 0.042706, loss_ce: 0.023481, loss_dice: 0.055523
[04:55:32.564] iteration 16629 : loss : 0.042545, loss_ce: 0.017742, loss_dice: 0.059080
[04:55:32.905] iteration 16630 : loss : 0.046937, loss_ce: 0.008616, loss_dice: 0.072485
[04:55:34.187] iteration 16631 : loss : 0.098448, loss_ce: 0.013355, loss_dice: 0.155176
[04:55:35.533] iteration 16632 : loss : 0.098406, loss_ce: 0.030579, loss_dice: 0.143624
[04:55:35.923] iteration 16633 : loss : 0.108347, loss_ce: 0.011451, loss_dice: 0.172945
[04:55:36.293] iteration 16634 : loss : 0.062197, loss_ce: 0.019007, loss_dice: 0.090990
[04:55:38.072] iteration 16635 : loss : 0.067971, loss_ce: 0.010307, loss_dice: 0.106414
[04:55:38.913] iteration 16636 : loss : 0.033538, loss_ce: 0.010861, loss_dice: 0.048655
[04:55:39.267] iteration 16637 : loss : 0.040801, loss_ce: 0.015088, loss_dice: 0.057943
[04:55:39.606] iteration 16638 : loss : 0.048502, loss_ce: 0.016026, loss_dice: 0.070152
[04:55:40.624] iteration 16639 : loss : 0.056320, loss_ce: 0.020217, loss_dice: 0.080388
[04:55:41.576] iteration 16640 : loss : 0.051738, loss_ce: 0.022434, loss_dice: 0.071275
[04:55:41.934] iteration 16641 : loss : 0.036440, loss_ce: 0.014325, loss_dice: 0.051183
[04:55:42.308] iteration 16642 : loss : 0.047709, loss_ce: 0.031795, loss_dice: 0.058319
[04:55:43.690] iteration 16643 : loss : 0.056428, loss_ce: 0.011820, loss_dice: 0.086167
[04:55:44.589] iteration 16644 : loss : 0.083228, loss_ce: 0.028780, loss_dice: 0.119527
[04:55:44.925] iteration 16645 : loss : 0.067460, loss_ce: 0.024383, loss_dice: 0.096177
[04:55:45.263] iteration 16646 : loss : 0.082645, loss_ce: 0.036269, loss_dice: 0.113562
[04:55:45.332] iteration 16647 : loss : 0.402521, loss_ce: 0.001510, loss_dice: 0.669861
[04:55:45.378] epoch 179 : avg_loss : 0.067945, avg_ce: 0.018186, avg_dice: 0.101118
[04:55:49.001] iteration 16648 : loss : 0.103514, loss_ce: 0.027742, loss_dice: 0.154028
[04:55:49.389] iteration 16649 : loss : 0.062596, loss_ce: 0.027350, loss_dice: 0.086094
[04:55:49.796] iteration 16650 : loss : 0.096573, loss_ce: 0.027870, loss_dice: 0.142375
[04:55:50.190] iteration 16651 : loss : 0.067413, loss_ce: 0.020016, loss_dice: 0.099011
[04:55:51.893] iteration 16652 : loss : 0.066531, loss_ce: 0.036517, loss_dice: 0.086540
[04:55:52.255] iteration 16653 : loss : 0.056461, loss_ce: 0.014729, loss_dice: 0.084281
[04:55:52.661] iteration 16654 : loss : 0.049416, loss_ce: 0.012602, loss_dice: 0.073960
[04:55:53.064] iteration 16655 : loss : 0.065453, loss_ce: 0.014931, loss_dice: 0.099134
[04:55:56.432] iteration 16656 : loss : 0.041393, loss_ce: 0.021289, loss_dice: 0.054795
[04:55:56.935] iteration 16657 : loss : 0.052264, loss_ce: 0.018114, loss_dice: 0.075031
[04:55:57.581] iteration 16658 : loss : 0.069712, loss_ce: 0.019319, loss_dice: 0.103307
[04:55:57.977] iteration 16659 : loss : 0.036928, loss_ce: 0.010266, loss_dice: 0.054703
[04:55:58.324] iteration 16660 : loss : 0.055776, loss_ce: 0.014962, loss_dice: 0.082985
[04:55:58.723] iteration 16661 : loss : 0.040240, loss_ce: 0.015500, loss_dice: 0.056733
[04:55:59.483] iteration 16662 : loss : 0.058986, loss_ce: 0.010439, loss_dice: 0.091351
[04:55:59.851] iteration 16663 : loss : 0.097043, loss_ce: 0.011442, loss_dice: 0.154111
[04:56:00.191] iteration 16664 : loss : 0.054052, loss_ce: 0.020562, loss_dice: 0.076379
[04:56:00.573] iteration 16665 : loss : 0.065318, loss_ce: 0.029121, loss_dice: 0.089450
[04:56:01.369] iteration 16666 : loss : 0.107642, loss_ce: 0.038461, loss_dice: 0.153762
[04:56:01.711] iteration 16667 : loss : 0.072998, loss_ce: 0.011972, loss_dice: 0.113681
[04:56:02.551] iteration 16668 : loss : 0.049088, loss_ce: 0.007610, loss_dice: 0.076740
[04:56:03.651] iteration 16669 : loss : 0.086312, loss_ce: 0.024515, loss_dice: 0.127510
[04:56:04.023] iteration 16670 : loss : 0.087520, loss_ce: 0.036377, loss_dice: 0.121614
[04:56:04.368] iteration 16671 : loss : 0.071545, loss_ce: 0.016099, loss_dice: 0.108509
[04:56:06.189] iteration 16672 : loss : 0.066201, loss_ce: 0.028240, loss_dice: 0.091508
[04:56:06.586] iteration 16673 : loss : 0.046372, loss_ce: 0.017462, loss_dice: 0.065646
[04:56:07.034] iteration 16674 : loss : 0.084036, loss_ce: 0.021197, loss_dice: 0.125928
[04:56:07.378] iteration 16675 : loss : 0.033688, loss_ce: 0.012457, loss_dice: 0.047841
[04:56:09.466] iteration 16676 : loss : 0.049781, loss_ce: 0.010643, loss_dice: 0.075874
[04:56:10.171] iteration 16677 : loss : 0.106123, loss_ce: 0.016876, loss_dice: 0.165621
[04:56:11.004] iteration 16678 : loss : 0.031599, loss_ce: 0.010372, loss_dice: 0.045750
[04:56:11.444] iteration 16679 : loss : 0.089268, loss_ce: 0.014418, loss_dice: 0.139168
[04:56:14.244] iteration 16680 : loss : 0.114561, loss_ce: 0.011985, loss_dice: 0.182946
[04:56:14.614] iteration 16681 : loss : 0.040011, loss_ce: 0.015613, loss_dice: 0.056277
[04:56:15.266] iteration 16682 : loss : 0.033028, loss_ce: 0.014280, loss_dice: 0.045528
[04:56:15.644] iteration 16683 : loss : 0.100086, loss_ce: 0.007714, loss_dice: 0.161668
[04:56:16.837] iteration 16684 : loss : 0.031489, loss_ce: 0.010961, loss_dice: 0.045174
[04:56:17.187] iteration 16685 : loss : 0.073865, loss_ce: 0.018598, loss_dice: 0.110709
[04:56:17.537] iteration 16686 : loss : 0.069332, loss_ce: 0.017887, loss_dice: 0.103628
[04:56:17.894] iteration 16687 : loss : 0.060378, loss_ce: 0.027634, loss_dice: 0.082207
[04:56:21.205] iteration 16688 : loss : 0.052813, loss_ce: 0.010316, loss_dice: 0.081144
[04:56:21.580] iteration 16689 : loss : 0.050992, loss_ce: 0.016669, loss_dice: 0.073874
[04:56:21.987] iteration 16690 : loss : 0.034956, loss_ce: 0.009460, loss_dice: 0.051953
[04:56:22.353] iteration 16691 : loss : 0.051327, loss_ce: 0.017720, loss_dice: 0.073732
[04:56:25.533] iteration 16692 : loss : 0.076202, loss_ce: 0.013415, loss_dice: 0.118060
[04:56:25.893] iteration 16693 : loss : 0.069698, loss_ce: 0.021185, loss_dice: 0.102041
[04:56:26.299] iteration 16694 : loss : 0.083506, loss_ce: 0.035276, loss_dice: 0.115660
[04:56:26.637] iteration 16695 : loss : 0.096707, loss_ce: 0.007823, loss_dice: 0.155963
[04:56:29.373] iteration 16696 : loss : 0.098947, loss_ce: 0.015042, loss_dice: 0.154884
[04:56:29.728] iteration 16697 : loss : 0.073114, loss_ce: 0.019726, loss_dice: 0.108706
[04:56:30.110] iteration 16698 : loss : 0.051636, loss_ce: 0.016054, loss_dice: 0.075358
[04:56:30.485] iteration 16699 : loss : 0.042588, loss_ce: 0.010261, loss_dice: 0.064139
[04:56:31.838] iteration 16700 : loss : 0.089985, loss_ce: 0.009081, loss_dice: 0.143922
[04:56:32.198] iteration 16701 : loss : 0.043249, loss_ce: 0.022883, loss_dice: 0.056826
[04:56:32.543] iteration 16702 : loss : 0.033935, loss_ce: 0.010420, loss_dice: 0.049612
[04:56:32.885] iteration 16703 : loss : 0.050780, loss_ce: 0.028523, loss_dice: 0.065618
[04:56:34.054] iteration 16704 : loss : 0.069563, loss_ce: 0.019833, loss_dice: 0.102717
[04:56:34.394] iteration 16705 : loss : 0.050987, loss_ce: 0.017438, loss_dice: 0.073354
[04:56:34.784] iteration 16706 : loss : 0.059660, loss_ce: 0.021706, loss_dice: 0.084963
[04:56:35.135] iteration 16707 : loss : 0.070587, loss_ce: 0.023888, loss_dice: 0.101720
[04:56:36.380] iteration 16708 : loss : 0.049324, loss_ce: 0.012796, loss_dice: 0.073675
[04:56:36.719] iteration 16709 : loss : 0.030956, loss_ce: 0.008537, loss_dice: 0.045902
[04:56:37.060] iteration 16710 : loss : 0.029678, loss_ce: 0.010310, loss_dice: 0.042589
[04:56:37.399] iteration 16711 : loss : 0.036006, loss_ce: 0.010456, loss_dice: 0.053039
[04:56:38.528] iteration 16712 : loss : 0.033252, loss_ce: 0.009149, loss_dice: 0.049321
[04:56:38.944] iteration 16713 : loss : 0.048531, loss_ce: 0.009221, loss_dice: 0.074738
[04:56:39.314] iteration 16714 : loss : 0.052558, loss_ce: 0.016053, loss_dice: 0.076894
[04:56:39.718] iteration 16715 : loss : 0.070240, loss_ce: 0.022236, loss_dice: 0.102243
[04:56:41.974] iteration 16716 : loss : 0.053362, loss_ce: 0.017771, loss_dice: 0.077090
[04:56:42.340] iteration 16717 : loss : 0.039537, loss_ce: 0.013485, loss_dice: 0.056905
[04:56:42.680] iteration 16718 : loss : 0.043813, loss_ce: 0.015797, loss_dice: 0.062491
[04:56:43.023] iteration 16719 : loss : 0.049387, loss_ce: 0.015741, loss_dice: 0.071818
[04:56:43.877] iteration 16720 : loss : 0.051700, loss_ce: 0.009949, loss_dice: 0.079533
[04:56:44.216] iteration 16721 : loss : 0.103302, loss_ce: 0.011739, loss_dice: 0.164344
[04:56:44.559] iteration 16722 : loss : 0.045039, loss_ce: 0.014031, loss_dice: 0.065711
[04:56:44.950] iteration 16723 : loss : 0.056208, loss_ce: 0.022192, loss_dice: 0.078886
[04:56:46.761] iteration 16724 : loss : 0.074704, loss_ce: 0.026988, loss_dice: 0.106514
[04:56:47.115] iteration 16725 : loss : 0.049602, loss_ce: 0.013117, loss_dice: 0.073926
[04:56:47.486] iteration 16726 : loss : 0.103822, loss_ce: 0.006004, loss_dice: 0.169034
[04:56:47.848] iteration 16727 : loss : 0.055203, loss_ce: 0.020048, loss_dice: 0.078640
[04:56:50.451] iteration 16728 : loss : 0.037303, loss_ce: 0.019538, loss_dice: 0.049146
[04:56:50.791] iteration 16729 : loss : 0.055521, loss_ce: 0.020774, loss_dice: 0.078685
[04:56:51.442] iteration 16730 : loss : 0.032526, loss_ce: 0.011398, loss_dice: 0.046611
[04:56:51.780] iteration 16731 : loss : 0.054218, loss_ce: 0.018791, loss_dice: 0.077835
[04:56:53.220] iteration 16732 : loss : 0.037046, loss_ce: 0.013821, loss_dice: 0.052530
[04:56:53.560] iteration 16733 : loss : 0.029882, loss_ce: 0.013121, loss_dice: 0.041057
[04:56:54.314] iteration 16734 : loss : 0.039913, loss_ce: 0.014369, loss_dice: 0.056943
[04:56:54.675] iteration 16735 : loss : 0.044166, loss_ce: 0.016212, loss_dice: 0.062801
[04:56:56.548] iteration 16736 : loss : 0.071190, loss_ce: 0.029791, loss_dice: 0.098790
[04:56:56.884] iteration 16737 : loss : 0.047781, loss_ce: 0.017067, loss_dice: 0.068257
[04:56:57.221] iteration 16738 : loss : 0.099255, loss_ce: 0.018800, loss_dice: 0.152892
[04:56:57.557] iteration 16739 : loss : 0.097009, loss_ce: 0.025494, loss_dice: 0.144686
[04:56:57.624] iteration 16740 : loss : 0.193684, loss_ce: 0.022593, loss_dice: 0.307744
[04:56:57.656] epoch 180 : avg_loss : 0.062490, avg_ce: 0.017401, avg_dice: 0.092549
[04:56:57.813] save model to /data/xb_model/compare_model/Synapse/rope_attn_baseline_epoch_179.pth
[04:56:57.813] ********************
[04:56:57.813] Running Inference after epoch 179
[04:58:22.457]  idx 0 case case0008 mean_dice 0.674690 mean_hd95 13.398998
[04:59:12.719]  idx 1 case case0022 mean_dice 0.923894 mean_hd95 1.788392
[05:00:07.569]  idx 2 case case0038 mean_dice 0.817848 mean_hd95 14.924352
[05:01:55.764]  idx 3 case case0036 mean_dice 0.881026 mean_hd95 7.011904
[05:03:16.745]  idx 4 case case0032 mean_dice 0.908880 mean_hd95 3.983432
[05:04:33.804]  idx 5 case case0002 mean_dice 0.895796 mean_hd95 3.707329
[05:05:27.152]  idx 6 case case0029 mean_dice 0.810456 mean_hd95 10.368505
[05:07:23.160]  idx 7 case case0003 mean_dice 0.639798 mean_hd95 99.440025
[05:08:44.098]  idx 8 case case0001 mean_dice 0.823016 mean_hd95 9.003115
[05:09:59.539]  idx 9 case case0004 mean_dice 0.835461 mean_hd95 17.629699
[05:10:42.749]  idx 10 case case0025 mean_dice 0.873184 mean_hd95 31.547257
[05:11:25.177]  idx 11 case case0035 mean_dice 0.915394 mean_hd95 2.174948
[05:11:25.240] Mean class 1 mean_dice 0.881998 mean_hd95 10.926258
[05:11:25.240] Mean class 2 mean_dice 0.744597 mean_hd95 26.779483
[05:11:25.240] Mean class 3 mean_dice 0.855037 mean_hd95 17.524590
[05:11:25.240] Mean class 4 mean_dice 0.841160 mean_hd95 18.474000
[05:11:25.240] Mean class 5 mean_dice 0.950820 mean_hd95 21.340921
[05:11:25.240] Mean class 6 mean_dice 0.678695 mean_hd95 9.576447
[05:11:25.240] Mean class 7 mean_dice 0.911471 mean_hd95 24.001922
[05:11:25.240] Mean class 8 mean_dice 0.802517 mean_hd95 14.695016
[05:11:25.240] Testing performance in best val model: mean_dice : 0.833287 mean_hd95 : 17.914830
[05:11:28.804] iteration 16741 : loss : 0.075550, loss_ce: 0.026190, loss_dice: 0.108457
[05:11:29.311] iteration 16742 : loss : 0.148848, loss_ce: 0.016831, loss_dice: 0.236860
[05:11:29.716] iteration 16743 : loss : 0.043907, loss_ce: 0.013427, loss_dice: 0.064227
[05:11:30.068] iteration 16744 : loss : 0.031309, loss_ce: 0.008118, loss_dice: 0.046770
[05:11:31.918] iteration 16745 : loss : 0.101186, loss_ce: 0.030402, loss_dice: 0.148374
[05:11:32.319] iteration 16746 : loss : 0.064387, loss_ce: 0.020409, loss_dice: 0.093706
[05:11:32.709] iteration 16747 : loss : 0.040098, loss_ce: 0.011172, loss_dice: 0.059382
[05:11:33.078] iteration 16748 : loss : 0.056723, loss_ce: 0.013809, loss_dice: 0.085333
[05:11:37.051] iteration 16749 : loss : 0.056638, loss_ce: 0.019603, loss_dice: 0.081327
[05:11:37.417] iteration 16750 : loss : 0.032794, loss_ce: 0.014370, loss_dice: 0.045076
[05:11:37.779] iteration 16751 : loss : 0.054627, loss_ce: 0.026250, loss_dice: 0.073546
[05:11:38.271] iteration 16752 : loss : 0.046839, loss_ce: 0.011190, loss_dice: 0.070604
[05:11:39.345] iteration 16753 : loss : 0.068594, loss_ce: 0.015695, loss_dice: 0.103860
[05:11:39.680] iteration 16754 : loss : 0.118851, loss_ce: 0.018125, loss_dice: 0.186002
[05:11:40.018] iteration 16755 : loss : 0.092707, loss_ce: 0.006061, loss_dice: 0.150470
[05:11:40.355] iteration 16756 : loss : 0.069227, loss_ce: 0.023443, loss_dice: 0.099750
[05:11:41.095] iteration 16757 : loss : 0.116858, loss_ce: 0.020033, loss_dice: 0.181408
[05:11:41.454] iteration 16758 : loss : 0.131902, loss_ce: 0.016499, loss_dice: 0.208838
[05:11:41.796] iteration 16759 : loss : 0.072492, loss_ce: 0.019651, loss_dice: 0.107719
[05:11:42.162] iteration 16760 : loss : 0.052276, loss_ce: 0.017931, loss_dice: 0.075173
[05:11:43.776] iteration 16761 : loss : 0.083065, loss_ce: 0.041043, loss_dice: 0.111079
[05:11:44.279] iteration 16762 : loss : 0.049239, loss_ce: 0.010545, loss_dice: 0.075035
[05:11:44.622] iteration 16763 : loss : 0.077918, loss_ce: 0.043205, loss_dice: 0.101060
[05:11:44.988] iteration 16764 : loss : 0.055823, loss_ce: 0.019830, loss_dice: 0.079819
[05:11:46.591] iteration 16765 : loss : 0.075897, loss_ce: 0.032355, loss_dice: 0.104924
[05:11:47.149] iteration 16766 : loss : 0.081466, loss_ce: 0.013507, loss_dice: 0.126772
[05:11:47.511] iteration 16767 : loss : 0.041287, loss_ce: 0.013665, loss_dice: 0.059703
[05:11:47.936] iteration 16768 : loss : 0.044582, loss_ce: 0.013112, loss_dice: 0.065561
[05:11:49.390] iteration 16769 : loss : 0.083672, loss_ce: 0.027725, loss_dice: 0.120970
