[06:11:55.256] 学习率0.05,训练200轮,batch为24
[13:37:19.652] iteration 16955 : loss : 0.029751, loss_ce: 0.013271, loss_dice: 0.040737
[13:37:20.076] iteration 16956 : loss : 0.049885, loss_ce: 0.019722, loss_dice: 0.069993
[13:37:20.442] iteration 16957 : loss : 0.114000, loss_ce: 0.012854, loss_dice: 0.181430
[13:37:20.886] iteration 16958 : loss : 0.032000, loss_ce: 0.008309, loss_dice: 0.047793
[13:37:26.226] iteration 16959 : loss : 0.035844, loss_ce: 0.008888, loss_dice: 0.053814
[13:37:26.581] iteration 16960 : loss : 0.042861, loss_ce: 0.010943, loss_dice: 0.064140
[13:37:26.923] iteration 16961 : loss : 0.050038, loss_ce: 0.015465, loss_dice: 0.073086
[13:37:27.268] iteration 16962 : loss : 0.045826, loss_ce: 0.008441, loss_dice: 0.070750
[13:37:30.484] iteration 16963 : loss : 0.119523, loss_ce: 0.025931, loss_dice: 0.181918
[13:37:30.855] iteration 16964 : loss : 0.051464, loss_ce: 0.016509, loss_dice: 0.074766
[13:37:31.206] iteration 16965 : loss : 0.067817, loss_ce: 0.015218, loss_dice: 0.102883
[13:37:31.633] iteration 16966 : loss : 0.071736, loss_ce: 0.045931, loss_dice: 0.088940
[13:37:37.641] iteration 16967 : loss : 0.039128, loss_ce: 0.013852, loss_dice: 0.055979
[13:37:38.079] iteration 16968 : loss : 0.074815, loss_ce: 0.015044, loss_dice: 0.114662
[13:37:38.453] iteration 16969 : loss : 0.050904, loss_ce: 0.017945, loss_dice: 0.072877
[13:37:38.819] iteration 16970 : loss : 0.038793, loss_ce: 0.012640, loss_dice: 0.056228
[13:37:43.879] iteration 16971 : loss : 0.076723, loss_ce: 0.017332, loss_dice: 0.116318
[13:37:44.340] iteration 16972 : loss : 0.061088, loss_ce: 0.013935, loss_dice: 0.092523
[13:37:44.708] iteration 16973 : loss : 0.058364, loss_ce: 0.024781, loss_dice: 0.080753
[13:37:45.110] iteration 16974 : loss : 0.063159, loss_ce: 0.028011, loss_dice: 0.086591
[13:37:49.098] iteration 16975 : loss : 0.039958, loss_ce: 0.023016, loss_dice: 0.051253
[13:37:49.514] iteration 16976 : loss : 0.074065, loss_ce: 0.022196, loss_dice: 0.108644
[13:37:49.891] iteration 16977 : loss : 0.110452, loss_ce: 0.021528, loss_dice: 0.169735
[13:37:50.298] iteration 16978 : loss : 0.055692, loss_ce: 0.014255, loss_dice: 0.083316
[13:37:54.330] iteration 16979 : loss : 0.066919, loss_ce: 0.016393, loss_dice: 0.100603
[13:37:54.674] iteration 16980 : loss : 0.058205, loss_ce: 0.013757, loss_dice: 0.087838
[13:37:55.108] iteration 16981 : loss : 0.049441, loss_ce: 0.013274, loss_dice: 0.073553
[13:37:55.493] iteration 16982 : loss : 0.053661, loss_ce: 0.016307, loss_dice: 0.078564
[13:37:58.660] iteration 16983 : loss : 0.070080, loss_ce: 0.015187, loss_dice: 0.106676
[13:37:59.020] iteration 16984 : loss : 0.105327, loss_ce: 0.049364, loss_dice: 0.142636
[13:37:59.411] iteration 16985 : loss : 0.069683, loss_ce: 0.015529, loss_dice: 0.105785
[13:37:59.767] iteration 16986 : loss : 0.046954, loss_ce: 0.014166, loss_dice: 0.068812
[13:38:01.151] iteration 16987 : loss : 0.035794, loss_ce: 0.009627, loss_dice: 0.053239
[13:38:01.506] iteration 16988 : loss : 0.039438, loss_ce: 0.011494, loss_dice: 0.058068
[13:38:01.873] iteration 16989 : loss : 0.035101, loss_ce: 0.012485, loss_dice: 0.050179
[13:38:02.272] iteration 16990 : loss : 0.055420, loss_ce: 0.027366, loss_dice: 0.074122
[13:38:03.975] iteration 16991 : loss : 0.041542, loss_ce: 0.011771, loss_dice: 0.061390
[13:38:04.391] iteration 16992 : loss : 0.102065, loss_ce: 0.010854, loss_dice: 0.162872
[13:38:04.748] iteration 16993 : loss : 0.043967, loss_ce: 0.011508, loss_dice: 0.065606
[13:38:05.224] iteration 16994 : loss : 0.053383, loss_ce: 0.006013, loss_dice: 0.084962
[13:38:08.748] iteration 16995 : loss : 0.053433, loss_ce: 0.012388, loss_dice: 0.080797
[13:38:09.110] iteration 16996 : loss : 0.120438, loss_ce: 0.017863, loss_dice: 0.188822
[13:38:09.475] iteration 16997 : loss : 0.051893, loss_ce: 0.018946, loss_dice: 0.073858
[13:38:09.843] iteration 16998 : loss : 0.053982, loss_ce: 0.013164, loss_dice: 0.081194
[13:38:11.227] iteration 16999 : loss : 0.086429, loss_ce: 0.010095, loss_dice: 0.137319
[13:38:11.625] iteration 17000 : loss : 0.055830, loss_ce: 0.022027, loss_dice: 0.078365
[13:38:12.030] iteration 17001 : loss : 0.035250, loss_ce: 0.006336, loss_dice: 0.054527
[13:38:12.396] iteration 17002 : loss : 0.070651, loss_ce: 0.022368, loss_dice: 0.102840
[13:38:16.400] iteration 17003 : loss : 0.059563, loss_ce: 0.038763, loss_dice: 0.073430
[13:38:16.751] iteration 17004 : loss : 0.059103, loss_ce: 0.019352, loss_dice: 0.085604
[13:38:17.229] iteration 17005 : loss : 0.048425, loss_ce: 0.023024, loss_dice: 0.065358
[13:38:17.605] iteration 17006 : loss : 0.064701, loss_ce: 0.020499, loss_dice: 0.094169
[13:38:20.941] iteration 17007 : loss : 0.037057, loss_ce: 0.017802, loss_dice: 0.049894
[13:38:21.285] iteration 17008 : loss : 0.052526, loss_ce: 0.017072, loss_dice: 0.076163
[13:38:21.649] iteration 17009 : loss : 0.054662, loss_ce: 0.016681, loss_dice: 0.079982
[13:38:22.074] iteration 17010 : loss : 0.040885, loss_ce: 0.013316, loss_dice: 0.059264
[13:38:27.570] iteration 17011 : loss : 0.027799, loss_ce: 0.011176, loss_dice: 0.038882
[13:38:27.919] iteration 17012 : loss : 0.045022, loss_ce: 0.023456, loss_dice: 0.059400
[13:38:28.285] iteration 17013 : loss : 0.113030, loss_ce: 0.008445, loss_dice: 0.182754
[13:38:28.637] iteration 17014 : loss : 0.031270, loss_ce: 0.007448, loss_dice: 0.047151
[13:38:30.943] iteration 17015 : loss : 0.084780, loss_ce: 0.027182, loss_dice: 0.123179
[13:38:31.283] iteration 17016 : loss : 0.100140, loss_ce: 0.010351, loss_dice: 0.160000
[13:38:31.623] iteration 17017 : loss : 0.087035, loss_ce: 0.025769, loss_dice: 0.127878
[13:38:31.963] iteration 17018 : loss : 0.110451, loss_ce: 0.012111, loss_dice: 0.176011
[13:38:32.040] iteration 17019 : loss : 0.227174, loss_ce: 0.010755, loss_dice: 0.371453
[13:38:32.088] epoch 183 : avg_loss : 0.068212, avg_ce: 0.017859, avg_dice: 0.101781
[13:38:37.495] iteration 17020 : loss : 0.051105, loss_ce: 0.016069, loss_dice: 0.074461
[13:38:37.900] iteration 17021 : loss : 0.048545, loss_ce: 0.021355, loss_dice: 0.066671
[13:38:38.286] iteration 17022 : loss : 0.099090, loss_ce: 0.009671, loss_dice: 0.158703
[13:38:38.643] iteration 17023 : loss : 0.042974, loss_ce: 0.016614, loss_dice: 0.060547
[13:38:42.560] iteration 17024 : loss : 0.049419, loss_ce: 0.009247, loss_dice: 0.076200
[13:38:43.050] iteration 17025 : loss : 0.062035, loss_ce: 0.021702, loss_dice: 0.088923
[13:38:43.393] iteration 17026 : loss : 0.061572, loss_ce: 0.019274, loss_dice: 0.089770
[13:38:43.767] iteration 17027 : loss : 0.048638, loss_ce: 0.018888, loss_dice: 0.068471
[13:38:49.426] iteration 17028 : loss : 0.064484, loss_ce: 0.017048, loss_dice: 0.096107
[13:38:49.805] iteration 17029 : loss : 0.114476, loss_ce: 0.018836, loss_dice: 0.178237
[13:38:50.203] iteration 17030 : loss : 0.062721, loss_ce: 0.009537, loss_dice: 0.098177
[13:38:50.619] iteration 17031 : loss : 0.051458, loss_ce: 0.009249, loss_dice: 0.079597
[13:38:51.835] iteration 17032 : loss : 0.061997, loss_ce: 0.021628, loss_dice: 0.088909
[13:38:52.197] iteration 17033 : loss : 0.140275, loss_ce: 0.024575, loss_dice: 0.217408
[13:38:52.557] iteration 17034 : loss : 0.075380, loss_ce: 0.018124, loss_dice: 0.113550
[13:38:52.997] iteration 17035 : loss : 0.115050, loss_ce: 0.014419, loss_dice: 0.182137
[13:38:54.377] iteration 17036 : loss : 0.105872, loss_ce: 0.012142, loss_dice: 0.168358
[13:38:54.989] iteration 17037 : loss : 0.143587, loss_ce: 0.018714, loss_dice: 0.226836
[13:38:55.460] iteration 17038 : loss : 0.069397, loss_ce: 0.022259, loss_dice: 0.100822
[13:38:55.814] iteration 17039 : loss : 0.056644, loss_ce: 0.015682, loss_dice: 0.083951
[13:38:58.337] iteration 17040 : loss : 0.103756, loss_ce: 0.030800, loss_dice: 0.152393
[13:38:58.895] iteration 17041 : loss : 0.086668, loss_ce: 0.022988, loss_dice: 0.129121
[13:38:59.357] iteration 17042 : loss : 0.061560, loss_ce: 0.014537, loss_dice: 0.092908
[13:38:59.722] iteration 17043 : loss : 0.060057, loss_ce: 0.025069, loss_dice: 0.083382
[13:39:02.562] iteration 17044 : loss : 0.041472, loss_ce: 0.020454, loss_dice: 0.055483
[13:39:02.927] iteration 17045 : loss : 0.027560, loss_ce: 0.005880, loss_dice: 0.042013
[13:39:03.360] iteration 17046 : loss : 0.033380, loss_ce: 0.007496, loss_dice: 0.050635
[13:39:03.824] iteration 17047 : loss : 0.037991, loss_ce: 0.011488, loss_dice: 0.055660
[13:39:06.543] iteration 17048 : loss : 0.029543, loss_ce: 0.006471, loss_dice: 0.044924
[13:39:08.343] iteration 17049 : loss : 0.054434, loss_ce: 0.017056, loss_dice: 0.079353
[13:39:08.820] iteration 17050 : loss : 0.035333, loss_ce: 0.011832, loss_dice: 0.051001
[13:39:09.287] iteration 17051 : loss : 0.039258, loss_ce: 0.013984, loss_dice: 0.056107
[13:39:12.857] iteration 17052 : loss : 0.049112, loss_ce: 0.017265, loss_dice: 0.070344
[13:39:13.427] iteration 17053 : loss : 0.051749, loss_ce: 0.019697, loss_dice: 0.073117
[13:39:14.199] iteration 17054 : loss : 0.051645, loss_ce: 0.011628, loss_dice: 0.078323
[13:39:14.550] iteration 17055 : loss : 0.040178, loss_ce: 0.014481, loss_dice: 0.057309
[13:39:16.595] iteration 17056 : loss : 0.045058, loss_ce: 0.010978, loss_dice: 0.067778
[13:39:17.662] iteration 17057 : loss : 0.071707, loss_ce: 0.011620, loss_dice: 0.111765
[13:39:18.062] iteration 17058 : loss : 0.058687, loss_ce: 0.028105, loss_dice: 0.079076
[13:39:18.473] iteration 17059 : loss : 0.030135, loss_ce: 0.009343, loss_dice: 0.043997
[13:39:23.786] iteration 17060 : loss : 0.075281, loss_ce: 0.025539, loss_dice: 0.108442
[13:39:25.300] iteration 17061 : loss : 0.040644, loss_ce: 0.016559, loss_dice: 0.056700
[13:39:25.731] iteration 17062 : loss : 0.033655, loss_ce: 0.008738, loss_dice: 0.050267
[13:39:26.112] iteration 17063 : loss : 0.083013, loss_ce: 0.030648, loss_dice: 0.117923
[13:39:29.052] iteration 17064 : loss : 0.068368, loss_ce: 0.023400, loss_dice: 0.098347
[13:39:31.126] iteration 17065 : loss : 0.050946, loss_ce: 0.022480, loss_dice: 0.069923
[13:39:31.488] iteration 17066 : loss : 0.096672, loss_ce: 0.015185, loss_dice: 0.150996
[13:39:31.842] iteration 17067 : loss : 0.071976, loss_ce: 0.027042, loss_dice: 0.101932
[13:39:34.425] iteration 17068 : loss : 0.111621, loss_ce: 0.011119, loss_dice: 0.178622
[13:39:35.975] iteration 17069 : loss : 0.107909, loss_ce: 0.016540, loss_dice: 0.168822
[13:39:36.415] iteration 17070 : loss : 0.099837, loss_ce: 0.006735, loss_dice: 0.161905
[13:39:36.809] iteration 17071 : loss : 0.073320, loss_ce: 0.017261, loss_dice: 0.110693
[13:39:38.983] iteration 17072 : loss : 0.073087, loss_ce: 0.014752, loss_dice: 0.111977
[13:39:40.245] iteration 17073 : loss : 0.053855, loss_ce: 0.016565, loss_dice: 0.078714
[13:39:40.610] iteration 17074 : loss : 0.106266, loss_ce: 0.012759, loss_dice: 0.168603
[13:39:41.019] iteration 17075 : loss : 0.044193, loss_ce: 0.020364, loss_dice: 0.060079
[13:39:42.613] iteration 17076 : loss : 0.078734, loss_ce: 0.019616, loss_dice: 0.118145
[13:39:43.690] iteration 17077 : loss : 0.052095, loss_ce: 0.018370, loss_dice: 0.074578
[13:39:44.079] iteration 17078 : loss : 0.054392, loss_ce: 0.025696, loss_dice: 0.073522
[13:39:44.452] iteration 17079 : loss : 0.083676, loss_ce: 0.028567, loss_dice: 0.120415
[13:39:46.429] iteration 17080 : loss : 0.092406, loss_ce: 0.008674, loss_dice: 0.148227
[13:39:47.178] iteration 17081 : loss : 0.059843, loss_ce: 0.032171, loss_dice: 0.078290
[13:39:47.525] iteration 17082 : loss : 0.093032, loss_ce: 0.005532, loss_dice: 0.151365
[13:39:47.872] iteration 17083 : loss : 0.057045, loss_ce: 0.013617, loss_dice: 0.085997
[13:39:49.118] iteration 17084 : loss : 0.031660, loss_ce: 0.007474, loss_dice: 0.047785
[13:39:50.123] iteration 17085 : loss : 0.064424, loss_ce: 0.015516, loss_dice: 0.097029
[13:39:50.539] iteration 17086 : loss : 0.034612, loss_ce: 0.014265, loss_dice: 0.048177
[13:39:50.946] iteration 17087 : loss : 0.037098, loss_ce: 0.015117, loss_dice: 0.051753
[13:39:55.133] iteration 17088 : loss : 0.086629, loss_ce: 0.027525, loss_dice: 0.126032
[13:39:55.475] iteration 17089 : loss : 0.052384, loss_ce: 0.015535, loss_dice: 0.076950
[13:39:55.835] iteration 17090 : loss : 0.045136, loss_ce: 0.017372, loss_dice: 0.063645
[13:39:56.248] iteration 17091 : loss : 0.058310, loss_ce: 0.022830, loss_dice: 0.081963
[13:39:57.884] iteration 17092 : loss : 0.087549, loss_ce: 0.015018, loss_dice: 0.135903
[13:39:58.232] iteration 17093 : loss : 0.026671, loss_ce: 0.010104, loss_dice: 0.037715
[13:39:58.600] iteration 17094 : loss : 0.035149, loss_ce: 0.014216, loss_dice: 0.049105
[13:39:58.944] iteration 17095 : loss : 0.042426, loss_ce: 0.008449, loss_dice: 0.065077
[13:40:02.740] iteration 17096 : loss : 0.055580, loss_ce: 0.022224, loss_dice: 0.077817
[13:40:03.150] iteration 17097 : loss : 0.074279, loss_ce: 0.023580, loss_dice: 0.108079
[13:40:03.589] iteration 17098 : loss : 0.052190, loss_ce: 0.011004, loss_dice: 0.079647
[13:40:03.992] iteration 17099 : loss : 0.065209, loss_ce: 0.017410, loss_dice: 0.097075
[13:40:08.073] iteration 17100 : loss : 0.039445, loss_ce: 0.018750, loss_dice: 0.053242
[13:40:08.419] iteration 17101 : loss : 0.045055, loss_ce: 0.017939, loss_dice: 0.063132
[13:40:08.801] iteration 17102 : loss : 0.040260, loss_ce: 0.016397, loss_dice: 0.056169
[13:40:09.152] iteration 17103 : loss : 0.082653, loss_ce: 0.024607, loss_dice: 0.121350
[13:40:12.352] iteration 17104 : loss : 0.034662, loss_ce: 0.012317, loss_dice: 0.049559
[13:40:14.480] iteration 17105 : loss : 0.037619, loss_ce: 0.012728, loss_dice: 0.054214
[13:40:14.910] iteration 17106 : loss : 0.054111, loss_ce: 0.016944, loss_dice: 0.078890
[13:40:15.259] iteration 17107 : loss : 0.104578, loss_ce: 0.015507, loss_dice: 0.163959
[13:40:16.898] iteration 17108 : loss : 0.068943, loss_ce: 0.020401, loss_dice: 0.101304
[13:40:17.782] iteration 17109 : loss : 0.125522, loss_ce: 0.028692, loss_dice: 0.190075
[13:40:18.122] iteration 17110 : loss : 0.065103, loss_ce: 0.014670, loss_dice: 0.098725
[13:40:18.463] iteration 17111 : loss : 0.034421, loss_ce: 0.012132, loss_dice: 0.049279
[13:40:18.540] iteration 17112 : loss : 0.276516, loss_ce: 0.012595, loss_dice: 0.452463
[13:40:18.595] epoch 184 : avg_loss : 0.066173, avg_ce: 0.016833, avg_dice: 0.099066
[13:40:24.975] iteration 17113 : loss : 0.089193, loss_ce: 0.018349, loss_dice: 0.136423
[13:40:25.438] iteration 17114 : loss : 0.081557, loss_ce: 0.022805, loss_dice: 0.120724
[13:40:25.844] iteration 17115 : loss : 0.082277, loss_ce: 0.014810, loss_dice: 0.127255
[13:40:26.230] iteration 17116 : loss : 0.055335, loss_ce: 0.022280, loss_dice: 0.077371
[13:40:29.430] iteration 17117 : loss : 0.039481, loss_ce: 0.014275, loss_dice: 0.056286
[13:40:29.802] iteration 17118 : loss : 0.092755, loss_ce: 0.017993, loss_dice: 0.142597
[13:40:30.232] iteration 17119 : loss : 0.051618, loss_ce: 0.016373, loss_dice: 0.075115
[13:40:30.648] iteration 17120 : loss : 0.092462, loss_ce: 0.011747, loss_dice: 0.146271
[13:40:36.925] iteration 17121 : loss : 0.055931, loss_ce: 0.019299, loss_dice: 0.080353
[13:40:37.264] iteration 17122 : loss : 0.078708, loss_ce: 0.015959, loss_dice: 0.120540
[13:40:37.608] iteration 17123 : loss : 0.073113, loss_ce: 0.023949, loss_dice: 0.105889
[13:40:37.962] iteration 17124 : loss : 0.043368, loss_ce: 0.015086, loss_dice: 0.062223
[13:40:39.934] iteration 17125 : loss : 0.036781, loss_ce: 0.011359, loss_dice: 0.053728
[13:40:40.313] iteration 17126 : loss : 0.075536, loss_ce: 0.021745, loss_dice: 0.111396
[13:40:40.708] iteration 17127 : loss : 0.060774, loss_ce: 0.020990, loss_dice: 0.087297
[13:40:41.075] iteration 17128 : loss : 0.056281, loss_ce: 0.019958, loss_dice: 0.080496
[13:40:43.032] iteration 17129 : loss : 0.089359, loss_ce: 0.025835, loss_dice: 0.131708
[13:40:43.491] iteration 17130 : loss : 0.060225, loss_ce: 0.020382, loss_dice: 0.086787
[13:40:43.875] iteration 17131 : loss : 0.034571, loss_ce: 0.014659, loss_dice: 0.047845
[13:40:44.369] iteration 17132 : loss : 0.076742, loss_ce: 0.020140, loss_dice: 0.114477
[13:40:46.517] iteration 17133 : loss : 0.057189, loss_ce: 0.015637, loss_dice: 0.084890
[13:40:46.885] iteration 17134 : loss : 0.103253, loss_ce: 0.032218, loss_dice: 0.150610
[13:40:47.669] iteration 17135 : loss : 0.086182, loss_ce: 0.025649, loss_dice: 0.126538
[13:40:48.053] iteration 17136 : loss : 0.144964, loss_ce: 0.032770, loss_dice: 0.219761
[13:40:51.145] iteration 17137 : loss : 0.036819, loss_ce: 0.009862, loss_dice: 0.054791
[13:40:51.541] iteration 17138 : loss : 0.033795, loss_ce: 0.008173, loss_dice: 0.050876
[13:40:52.527] iteration 17139 : loss : 0.156494, loss_ce: 0.011541, loss_dice: 0.253130
[13:40:53.008] iteration 17140 : loss : 0.110569, loss_ce: 0.008727, loss_dice: 0.178464
[13:40:56.252] iteration 17141 : loss : 0.060782, loss_ce: 0.021682, loss_dice: 0.086849
[13:40:56.658] iteration 17142 : loss : 0.033886, loss_ce: 0.012076, loss_dice: 0.048426
[13:40:57.746] iteration 17143 : loss : 0.048541, loss_ce: 0.012935, loss_dice: 0.072279
[13:40:58.174] iteration 17144 : loss : 0.047407, loss_ce: 0.016856, loss_dice: 0.067774
[13:41:02.602] iteration 17145 : loss : 0.077170, loss_ce: 0.015010, loss_dice: 0.118611
[13:41:03.033] iteration 17146 : loss : 0.033608, loss_ce: 0.011127, loss_dice: 0.048595
[13:41:03.491] iteration 17147 : loss : 0.032528, loss_ce: 0.014282, loss_dice: 0.044692
[13:41:03.835] iteration 17148 : loss : 0.112669, loss_ce: 0.012958, loss_dice: 0.179143
[13:41:06.442] iteration 17149 : loss : 0.044589, loss_ce: 0.018236, loss_dice: 0.062157
[13:41:06.920] iteration 17150 : loss : 0.063244, loss_ce: 0.015843, loss_dice: 0.094844
[13:41:07.866] iteration 17151 : loss : 0.039003, loss_ce: 0.018483, loss_dice: 0.052682
[13:41:08.295] iteration 17152 : loss : 0.050729, loss_ce: 0.018545, loss_dice: 0.072185
[13:41:14.816] iteration 17153 : loss : 0.105741, loss_ce: 0.014546, loss_dice: 0.166537
[13:41:15.191] iteration 17154 : loss : 0.059110, loss_ce: 0.014354, loss_dice: 0.088947
[13:41:15.612] iteration 17155 : loss : 0.034073, loss_ce: 0.010623, loss_dice: 0.049707
[13:41:15.996] iteration 17156 : loss : 0.083377, loss_ce: 0.015549, loss_dice: 0.128596
[13:41:20.554] iteration 17157 : loss : 0.060032, loss_ce: 0.019091, loss_dice: 0.087326
[13:41:20.980] iteration 17158 : loss : 0.088761, loss_ce: 0.022901, loss_dice: 0.132667
[13:41:21.379] iteration 17159 : loss : 0.070793, loss_ce: 0.021851, loss_dice: 0.103421
[13:41:21.745] iteration 17160 : loss : 0.041683, loss_ce: 0.012303, loss_dice: 0.061270
[13:41:26.465] iteration 17161 : loss : 0.041420, loss_ce: 0.012589, loss_dice: 0.060641
[13:41:26.876] iteration 17162 : loss : 0.052296, loss_ce: 0.011046, loss_dice: 0.079795
[13:41:27.248] iteration 17163 : loss : 0.051622, loss_ce: 0.016377, loss_dice: 0.075119
[13:41:27.630] iteration 17164 : loss : 0.043646, loss_ce: 0.011506, loss_dice: 0.065072
[13:41:32.186] iteration 17165 : loss : 0.060078, loss_ce: 0.011703, loss_dice: 0.092328
[13:41:32.569] iteration 17166 : loss : 0.077615, loss_ce: 0.029026, loss_dice: 0.110007
[13:41:32.981] iteration 17167 : loss : 0.058931, loss_ce: 0.013635, loss_dice: 0.089128
[13:41:33.346] iteration 17168 : loss : 0.071348, loss_ce: 0.018094, loss_dice: 0.106850
[13:41:35.810] iteration 17169 : loss : 0.054449, loss_ce: 0.018734, loss_dice: 0.078259
[13:41:36.160] iteration 17170 : loss : 0.068284, loss_ce: 0.021526, loss_dice: 0.099456
[13:41:36.520] iteration 17171 : loss : 0.025530, loss_ce: 0.008830, loss_dice: 0.036663
[13:41:36.899] iteration 17172 : loss : 0.075241, loss_ce: 0.036404, loss_dice: 0.101132
[13:41:39.455] iteration 17173 : loss : 0.032454, loss_ce: 0.008718, loss_dice: 0.048278
[13:41:39.801] iteration 17174 : loss : 0.040631, loss_ce: 0.020036, loss_dice: 0.054361
[13:41:40.150] iteration 17175 : loss : 0.047335, loss_ce: 0.009367, loss_dice: 0.072647
[13:41:40.570] iteration 17176 : loss : 0.045026, loss_ce: 0.021445, loss_dice: 0.060747
[13:41:43.291] iteration 17177 : loss : 0.109350, loss_ce: 0.014322, loss_dice: 0.172703
[13:41:43.674] iteration 17178 : loss : 0.025611, loss_ce: 0.007925, loss_dice: 0.037401
[13:41:44.021] iteration 17179 : loss : 0.056367, loss_ce: 0.016778, loss_dice: 0.082759
[13:41:44.442] iteration 17180 : loss : 0.049503, loss_ce: 0.019011, loss_dice: 0.069831
[13:41:47.696] iteration 17181 : loss : 0.051821, loss_ce: 0.010733, loss_dice: 0.079213
[13:41:48.048] iteration 17182 : loss : 0.035317, loss_ce: 0.015863, loss_dice: 0.048286
[13:41:48.451] iteration 17183 : loss : 0.067030, loss_ce: 0.017254, loss_dice: 0.100214
[13:41:48.797] iteration 17184 : loss : 0.039084, loss_ce: 0.011077, loss_dice: 0.057756
[13:41:50.924] iteration 17185 : loss : 0.100445, loss_ce: 0.011827, loss_dice: 0.159524
[13:41:51.431] iteration 17186 : loss : 0.040734, loss_ce: 0.014375, loss_dice: 0.058307
[13:41:51.813] iteration 17187 : loss : 0.032717, loss_ce: 0.013954, loss_dice: 0.045226
[13:41:52.155] iteration 17188 : loss : 0.044693, loss_ce: 0.011433, loss_dice: 0.066867
[13:41:55.218] iteration 17189 : loss : 0.070710, loss_ce: 0.022051, loss_dice: 0.103149
[13:41:55.567] iteration 17190 : loss : 0.106514, loss_ce: 0.027313, loss_dice: 0.159315
[13:41:55.912] iteration 17191 : loss : 0.085388, loss_ce: 0.046687, loss_dice: 0.111189
[13:41:56.258] iteration 17192 : loss : 0.083240, loss_ce: 0.018620, loss_dice: 0.126320
[13:41:58.942] iteration 17193 : loss : 0.050422, loss_ce: 0.012637, loss_dice: 0.075612
[13:41:59.288] iteration 17194 : loss : 0.034991, loss_ce: 0.013722, loss_dice: 0.049170
[13:41:59.704] iteration 17195 : loss : 0.051363, loss_ce: 0.011013, loss_dice: 0.078263
[13:42:00.089] iteration 17196 : loss : 0.081222, loss_ce: 0.021285, loss_dice: 0.121180
[13:42:03.646] iteration 17197 : loss : 0.049878, loss_ce: 0.016835, loss_dice: 0.071907
[13:42:04.127] iteration 17198 : loss : 0.040034, loss_ce: 0.008960, loss_dice: 0.060749
[13:42:04.483] iteration 17199 : loss : 0.094753, loss_ce: 0.007415, loss_dice: 0.152978
[13:42:04.827] iteration 17200 : loss : 0.052403, loss_ce: 0.024492, loss_dice: 0.071011
[13:42:07.512] iteration 17201 : loss : 0.072198, loss_ce: 0.025692, loss_dice: 0.103203
[13:42:07.852] iteration 17202 : loss : 0.061254, loss_ce: 0.030357, loss_dice: 0.081852
[13:42:08.192] iteration 17203 : loss : 0.081353, loss_ce: 0.032960, loss_dice: 0.113616
[13:42:08.533] iteration 17204 : loss : 0.082200, loss_ce: 0.039038, loss_dice: 0.110974
[13:42:08.607] iteration 17205 : loss : 0.104039, loss_ce: 0.024342, loss_dice: 0.157170
[13:42:08.646] epoch 185 : avg_loss : 0.063910, avg_ce: 0.017729, avg_dice: 0.094697
[13:42:14.873] iteration 17206 : loss : 0.081968, loss_ce: 0.031460, loss_dice: 0.115641
[13:42:15.230] iteration 17207 : loss : 0.040023, loss_ce: 0.013156, loss_dice: 0.057934
[13:42:15.581] iteration 17208 : loss : 0.059195, loss_ce: 0.019031, loss_dice: 0.085971
[13:42:15.994] iteration 17209 : loss : 0.049320, loss_ce: 0.011883, loss_dice: 0.074277
[13:42:19.192] iteration 17210 : loss : 0.082657, loss_ce: 0.028090, loss_dice: 0.119034
[13:42:19.647] iteration 17211 : loss : 0.109780, loss_ce: 0.025872, loss_dice: 0.165719
[13:42:20.077] iteration 17212 : loss : 0.054153, loss_ce: 0.018100, loss_dice: 0.078188
[13:42:20.502] iteration 17213 : loss : 0.032932, loss_ce: 0.017604, loss_dice: 0.043150
[13:42:26.151] iteration 17214 : loss : 0.078313, loss_ce: 0.023206, loss_dice: 0.115051
[13:42:26.557] iteration 17215 : loss : 0.034152, loss_ce: 0.007995, loss_dice: 0.051591
[13:42:26.969] iteration 17216 : loss : 0.054175, loss_ce: 0.017839, loss_dice: 0.078399
[13:42:27.385] iteration 17217 : loss : 0.079756, loss_ce: 0.018850, loss_dice: 0.120360
[13:42:29.505] iteration 17218 : loss : 0.116152, loss_ce: 0.015218, loss_dice: 0.183442
[13:42:29.869] iteration 17219 : loss : 0.058818, loss_ce: 0.015456, loss_dice: 0.087727
[13:42:30.249] iteration 17220 : loss : 0.059447, loss_ce: 0.013034, loss_dice: 0.090390
[13:42:30.591] iteration 17221 : loss : 0.072457, loss_ce: 0.020004, loss_dice: 0.107425
[13:42:32.845] iteration 17222 : loss : 0.070058, loss_ce: 0.022758, loss_dice: 0.101591
[13:42:33.241] iteration 17223 : loss : 0.061633, loss_ce: 0.029021, loss_dice: 0.083374
[13:42:33.685] iteration 17224 : loss : 0.116135, loss_ce: 0.020490, loss_dice: 0.179898
[13:42:34.033] iteration 17225 : loss : 0.065195, loss_ce: 0.018740, loss_dice: 0.096165
[13:42:36.645] iteration 17226 : loss : 0.054149, loss_ce: 0.013023, loss_dice: 0.081566
[13:42:37.047] iteration 17227 : loss : 0.072501, loss_ce: 0.039095, loss_dice: 0.094771
[13:42:37.483] iteration 17228 : loss : 0.061357, loss_ce: 0.014732, loss_dice: 0.092440
[13:42:37.849] iteration 17229 : loss : 0.045801, loss_ce: 0.018334, loss_dice: 0.064112
[13:42:40.617] iteration 17230 : loss : 0.067912, loss_ce: 0.021321, loss_dice: 0.098972
