[20:50:32.731] 学习率0.05,训练200轮,batch为24
[04:16:51.567] iteration 17350 : loss : 0.054752, loss_ce: 0.022632, loss_dice: 0.076165
[04:16:54.840] iteration 17351 : loss : 0.043267, loss_ce: 0.013235, loss_dice: 0.063289
[04:16:55.359] iteration 17352 : loss : 0.062586, loss_ce: 0.012979, loss_dice: 0.095657
[04:16:55.699] iteration 17353 : loss : 0.043123, loss_ce: 0.018493, loss_dice: 0.059543
[04:16:56.039] iteration 17354 : loss : 0.072135, loss_ce: 0.022485, loss_dice: 0.105235
[04:16:58.674] iteration 17355 : loss : 0.061125, loss_ce: 0.023997, loss_dice: 0.085877
[04:16:59.211] iteration 17356 : loss : 0.055972, loss_ce: 0.021199, loss_dice: 0.079154
[04:16:59.560] iteration 17357 : loss : 0.121498, loss_ce: 0.012852, loss_dice: 0.193929
[04:16:59.901] iteration 17358 : loss : 0.052839, loss_ce: 0.021352, loss_dice: 0.073830
[04:17:02.163] iteration 17359 : loss : 0.054711, loss_ce: 0.017226, loss_dice: 0.079701
[04:17:02.706] iteration 17360 : loss : 0.037905, loss_ce: 0.017116, loss_dice: 0.051765
[04:17:03.158] iteration 17361 : loss : 0.031366, loss_ce: 0.007790, loss_dice: 0.047083
[04:17:03.497] iteration 17362 : loss : 0.046542, loss_ce: 0.012234, loss_dice: 0.069415
[04:17:04.878] iteration 17363 : loss : 0.049801, loss_ce: 0.011522, loss_dice: 0.075320
[04:17:05.474] iteration 17364 : loss : 0.057166, loss_ce: 0.009820, loss_dice: 0.088730
[04:17:05.864] iteration 17365 : loss : 0.043446, loss_ce: 0.011111, loss_dice: 0.065002
[04:17:06.208] iteration 17366 : loss : 0.055111, loss_ce: 0.019397, loss_dice: 0.078921
[04:17:10.210] iteration 17367 : loss : 0.055812, loss_ce: 0.014930, loss_dice: 0.083067
[04:17:11.298] iteration 17368 : loss : 0.069028, loss_ce: 0.015139, loss_dice: 0.104955
[04:17:11.649] iteration 17369 : loss : 0.050991, loss_ce: 0.014620, loss_dice: 0.075239
[04:17:12.054] iteration 17370 : loss : 0.109006, loss_ce: 0.013078, loss_dice: 0.172958
[04:17:13.653] iteration 17371 : loss : 0.046563, loss_ce: 0.018884, loss_dice: 0.065017
[04:17:14.010] iteration 17372 : loss : 0.049236, loss_ce: 0.016372, loss_dice: 0.071146
[04:17:14.359] iteration 17373 : loss : 0.032352, loss_ce: 0.009992, loss_dice: 0.047259
[04:17:14.827] iteration 17374 : loss : 0.037836, loss_ce: 0.014642, loss_dice: 0.053299
[04:17:17.808] iteration 17375 : loss : 0.070012, loss_ce: 0.014016, loss_dice: 0.107343
[04:17:18.555] iteration 17376 : loss : 0.063451, loss_ce: 0.027356, loss_dice: 0.087514
[04:17:18.893] iteration 17377 : loss : 0.054533, loss_ce: 0.020208, loss_dice: 0.077416
[04:17:19.835] iteration 17378 : loss : 0.121837, loss_ce: 0.012536, loss_dice: 0.194704
[04:17:24.297] iteration 17379 : loss : 0.088346, loss_ce: 0.006137, loss_dice: 0.143153
[04:17:24.652] iteration 17380 : loss : 0.050005, loss_ce: 0.011822, loss_dice: 0.075459
[04:17:25.007] iteration 17381 : loss : 0.066798, loss_ce: 0.012086, loss_dice: 0.103272
[04:17:25.361] iteration 17382 : loss : 0.074099, loss_ce: 0.022274, loss_dice: 0.108649
[04:17:28.997] iteration 17383 : loss : 0.110721, loss_ce: 0.031249, loss_dice: 0.163703
[04:17:29.546] iteration 17384 : loss : 0.061662, loss_ce: 0.031114, loss_dice: 0.082028
[04:17:29.902] iteration 17385 : loss : 0.046513, loss_ce: 0.019519, loss_dice: 0.064509
[04:17:30.244] iteration 17386 : loss : 0.045280, loss_ce: 0.009638, loss_dice: 0.069041
[04:17:33.943] iteration 17387 : loss : 0.057992, loss_ce: 0.025236, loss_dice: 0.079830
[04:17:34.275] iteration 17388 : loss : 0.062610, loss_ce: 0.018326, loss_dice: 0.092133
[04:17:34.608] iteration 17389 : loss : 0.071007, loss_ce: 0.028900, loss_dice: 0.099079
[04:17:34.942] iteration 17390 : loss : 0.080162, loss_ce: 0.014557, loss_dice: 0.123899
[04:17:35.008] iteration 17391 : loss : 0.078580, loss_ce: 0.065911, loss_dice: 0.087026
[04:17:35.054] epoch 187 : avg_loss : 0.062627, avg_ce: 0.017637, avg_dice: 0.092621
[04:17:39.719] iteration 17392 : loss : 0.066490, loss_ce: 0.024628, loss_dice: 0.094398
[04:17:40.072] iteration 17393 : loss : 0.055761, loss_ce: 0.014970, loss_dice: 0.082955
[04:17:40.424] iteration 17394 : loss : 0.092494, loss_ce: 0.005315, loss_dice: 0.150613
[04:17:40.771] iteration 17395 : loss : 0.048488, loss_ce: 0.018479, loss_dice: 0.068495
[04:17:44.063] iteration 17396 : loss : 0.055544, loss_ce: 0.017927, loss_dice: 0.080623
[04:17:44.407] iteration 17397 : loss : 0.131708, loss_ce: 0.021820, loss_dice: 0.204967
[04:17:44.783] iteration 17398 : loss : 0.115085, loss_ce: 0.015805, loss_dice: 0.181271
[04:17:45.128] iteration 17399 : loss : 0.042663, loss_ce: 0.019824, loss_dice: 0.057889
[04:17:50.954] iteration 17400 : loss : 0.075363, loss_ce: 0.024658, loss_dice: 0.109167
[04:17:51.299] iteration 17401 : loss : 0.035195, loss_ce: 0.006633, loss_dice: 0.054236
[04:17:53.719] iteration 17402 : loss : 0.038209, loss_ce: 0.012502, loss_dice: 0.055347
[04:17:54.074] iteration 17403 : loss : 0.056423, loss_ce: 0.012877, loss_dice: 0.085453
[04:17:54.448] iteration 17404 : loss : 0.045395, loss_ce: 0.011356, loss_dice: 0.068087
[04:17:54.802] iteration 17405 : loss : 0.110452, loss_ce: 0.027070, loss_dice: 0.166041
[04:17:56.641] iteration 17406 : loss : 0.060698, loss_ce: 0.022198, loss_dice: 0.086364
[04:17:56.979] iteration 17407 : loss : 0.057908, loss_ce: 0.012867, loss_dice: 0.087935
[04:17:57.321] iteration 17408 : loss : 0.061486, loss_ce: 0.023395, loss_dice: 0.086881
[04:17:57.709] iteration 17409 : loss : 0.088642, loss_ce: 0.031092, loss_dice: 0.127008
[04:17:59.252] iteration 17410 : loss : 0.115766, loss_ce: 0.018202, loss_dice: 0.180809
[04:17:59.588] iteration 17411 : loss : 0.042984, loss_ce: 0.011898, loss_dice: 0.063708
[04:18:01.203] iteration 17412 : loss : 0.082006, loss_ce: 0.017981, loss_dice: 0.124690
[04:18:01.607] iteration 17413 : loss : 0.052567, loss_ce: 0.021709, loss_dice: 0.073138
[04:18:03.012] iteration 17414 : loss : 0.058535, loss_ce: 0.018049, loss_dice: 0.085526
[04:18:03.372] iteration 17415 : loss : 0.051663, loss_ce: 0.017129, loss_dice: 0.074686
[04:18:05.456] iteration 17416 : loss : 0.045473, loss_ce: 0.010195, loss_dice: 0.068992
[04:18:05.863] iteration 17417 : loss : 0.162627, loss_ce: 0.009895, loss_dice: 0.264449
[04:18:07.609] iteration 17418 : loss : 0.071462, loss_ce: 0.015836, loss_dice: 0.108547
[04:18:07.944] iteration 17419 : loss : 0.035355, loss_ce: 0.016275, loss_dice: 0.048075
[04:18:09.802] iteration 17420 : loss : 0.038468, loss_ce: 0.016680, loss_dice: 0.052993
[04:18:10.574] iteration 17421 : loss : 0.093153, loss_ce: 0.008138, loss_dice: 0.149830
[04:18:11.819] iteration 17422 : loss : 0.066875, loss_ce: 0.018623, loss_dice: 0.099044
[04:18:12.243] iteration 17423 : loss : 0.033845, loss_ce: 0.009236, loss_dice: 0.050252
[04:18:15.636] iteration 17424 : loss : 0.035628, loss_ce: 0.006973, loss_dice: 0.054732
[04:18:15.980] iteration 17425 : loss : 0.029084, loss_ce: 0.014536, loss_dice: 0.038783
[04:18:16.882] iteration 17426 : loss : 0.035603, loss_ce: 0.013785, loss_dice: 0.050148
[04:18:17.236] iteration 17427 : loss : 0.047184, loss_ce: 0.011920, loss_dice: 0.070694
[04:18:19.023] iteration 17428 : loss : 0.047879, loss_ce: 0.022369, loss_dice: 0.064886
[04:18:19.407] iteration 17429 : loss : 0.054710, loss_ce: 0.031407, loss_dice: 0.070245
[04:18:19.794] iteration 17430 : loss : 0.065145, loss_ce: 0.021259, loss_dice: 0.094402
[04:18:20.199] iteration 17431 : loss : 0.104779, loss_ce: 0.023098, loss_dice: 0.159234
[04:18:25.973] iteration 17432 : loss : 0.046597, loss_ce: 0.016420, loss_dice: 0.066715
[04:18:26.343] iteration 17433 : loss : 0.048330, loss_ce: 0.009836, loss_dice: 0.073993
[04:18:28.100] iteration 17434 : loss : 0.057651, loss_ce: 0.016939, loss_dice: 0.084792
[04:18:28.445] iteration 17435 : loss : 0.056308, loss_ce: 0.013535, loss_dice: 0.084823
[04:18:32.787] iteration 17436 : loss : 0.077214, loss_ce: 0.037902, loss_dice: 0.103422
[04:18:33.138] iteration 17437 : loss : 0.071412, loss_ce: 0.022243, loss_dice: 0.104192
[04:18:33.489] iteration 17438 : loss : 0.084930, loss_ce: 0.026988, loss_dice: 0.123558
[04:18:33.852] iteration 17439 : loss : 0.073489, loss_ce: 0.023420, loss_dice: 0.106869
[04:18:38.211] iteration 17440 : loss : 0.047240, loss_ce: 0.012713, loss_dice: 0.070259
[04:18:38.543] iteration 17441 : loss : 0.062293, loss_ce: 0.024026, loss_dice: 0.087804
[04:18:38.887] iteration 17442 : loss : 0.034672, loss_ce: 0.013100, loss_dice: 0.049054
[04:18:39.235] iteration 17443 : loss : 0.041844, loss_ce: 0.014356, loss_dice: 0.060170
[04:18:42.717] iteration 17444 : loss : 0.046716, loss_ce: 0.010116, loss_dice: 0.071116
[04:18:43.050] iteration 17445 : loss : 0.043226, loss_ce: 0.012857, loss_dice: 0.063472
[04:18:43.392] iteration 17446 : loss : 0.041036, loss_ce: 0.022995, loss_dice: 0.053064
[04:18:43.747] iteration 17447 : loss : 0.051094, loss_ce: 0.016598, loss_dice: 0.074091
[04:18:46.320] iteration 17448 : loss : 0.056656, loss_ce: 0.020415, loss_dice: 0.080818
[04:18:46.664] iteration 17449 : loss : 0.069910, loss_ce: 0.012617, loss_dice: 0.108105
[04:18:47.012] iteration 17450 : loss : 0.073949, loss_ce: 0.025259, loss_dice: 0.106409
[04:18:47.348] iteration 17451 : loss : 0.077411, loss_ce: 0.036684, loss_dice: 0.104562
[04:18:49.687] iteration 17452 : loss : 0.038191, loss_ce: 0.008651, loss_dice: 0.057885
[04:18:50.024] iteration 17453 : loss : 0.030465, loss_ce: 0.017489, loss_dice: 0.039116
[04:18:50.365] iteration 17454 : loss : 0.056091, loss_ce: 0.010743, loss_dice: 0.086323
[04:18:50.701] iteration 17455 : loss : 0.042016, loss_ce: 0.017637, loss_dice: 0.058269
[04:18:52.543] iteration 17456 : loss : 0.027011, loss_ce: 0.006012, loss_dice: 0.041011
[04:18:52.908] iteration 17457 : loss : 0.035685, loss_ce: 0.010564, loss_dice: 0.052432
[04:18:53.460] iteration 17458 : loss : 0.046489, loss_ce: 0.011587, loss_dice: 0.069757
[04:18:53.834] iteration 17459 : loss : 0.036471, loss_ce: 0.005365, loss_dice: 0.057209
[04:18:57.763] iteration 17460 : loss : 0.050593, loss_ce: 0.012383, loss_dice: 0.076067
[04:18:58.106] iteration 17461 : loss : 0.054005, loss_ce: 0.028264, loss_dice: 0.071165
[04:18:58.766] iteration 17462 : loss : 0.049582, loss_ce: 0.013921, loss_dice: 0.073356
[04:18:59.142] iteration 17463 : loss : 0.071200, loss_ce: 0.020886, loss_dice: 0.104744
[04:19:00.566] iteration 17464 : loss : 0.053058, loss_ce: 0.023683, loss_dice: 0.072641
[04:19:00.901] iteration 17465 : loss : 0.050168, loss_ce: 0.019913, loss_dice: 0.070339
[04:19:01.246] iteration 17466 : loss : 0.107897, loss_ce: 0.010639, loss_dice: 0.172736
[04:19:01.581] iteration 17467 : loss : 0.064275, loss_ce: 0.021538, loss_dice: 0.092767
[04:19:05.271] iteration 17468 : loss : 0.046739, loss_ce: 0.017158, loss_dice: 0.066460
[04:19:05.613] iteration 17469 : loss : 0.042425, loss_ce: 0.011220, loss_dice: 0.063229
[04:19:06.376] iteration 17470 : loss : 0.068825, loss_ce: 0.022693, loss_dice: 0.099580
[04:19:06.721] iteration 17471 : loss : 0.048731, loss_ce: 0.024154, loss_dice: 0.065115
[04:19:10.554] iteration 17472 : loss : 0.035770, loss_ce: 0.006488, loss_dice: 0.055292
[04:19:10.896] iteration 17473 : loss : 0.043564, loss_ce: 0.013335, loss_dice: 0.063716
[04:19:12.165] iteration 17474 : loss : 0.036712, loss_ce: 0.013652, loss_dice: 0.052085
[04:19:12.502] iteration 17475 : loss : 0.039722, loss_ce: 0.019632, loss_dice: 0.053115
[04:19:15.560] iteration 17476 : loss : 0.050943, loss_ce: 0.026888, loss_dice: 0.066979
[04:19:15.897] iteration 17477 : loss : 0.074222, loss_ce: 0.043102, loss_dice: 0.094969
[04:19:17.928] iteration 17478 : loss : 0.049017, loss_ce: 0.013123, loss_dice: 0.072946
[04:19:18.283] iteration 17479 : loss : 0.075071, loss_ce: 0.026756, loss_dice: 0.107281
[04:19:20.089] iteration 17480 : loss : 0.043986, loss_ce: 0.012006, loss_dice: 0.065305
[04:19:20.424] iteration 17481 : loss : 0.061167, loss_ce: 0.022264, loss_dice: 0.087102
[04:19:21.135] iteration 17482 : loss : 0.106742, loss_ce: 0.024786, loss_dice: 0.161379
[04:19:21.468] iteration 17483 : loss : 0.060976, loss_ce: 0.025286, loss_dice: 0.084769
[04:19:21.534] iteration 17484 : loss : 0.491742, loss_ce: 0.008119, loss_dice: 0.814157
[04:19:21.628] epoch 188 : avg_loss : 0.064090, avg_ce: 0.017608, avg_dice: 0.095077
[04:19:26.248] iteration 17485 : loss : 0.075636, loss_ce: 0.024355, loss_dice: 0.109823
[04:19:26.655] iteration 17486 : loss : 0.059515, loss_ce: 0.020126, loss_dice: 0.085774
[04:19:27.027] iteration 17487 : loss : 0.048570, loss_ce: 0.015098, loss_dice: 0.070885
[04:19:27.383] iteration 17488 : loss : 0.051339, loss_ce: 0.010957, loss_dice: 0.078260
[04:19:30.595] iteration 17489 : loss : 0.093908, loss_ce: 0.022529, loss_dice: 0.141494
[04:19:30.988] iteration 17490 : loss : 0.053086, loss_ce: 0.020590, loss_dice: 0.074750
[04:19:31.348] iteration 17491 : loss : 0.224727, loss_ce: 0.020897, loss_dice: 0.360614
[04:19:31.697] iteration 17492 : loss : 0.041803, loss_ce: 0.015640, loss_dice: 0.059245
[04:19:37.807] iteration 17493 : loss : 0.101303, loss_ce: 0.024345, loss_dice: 0.152608
[04:19:38.443] iteration 17494 : loss : 0.042131, loss_ce: 0.010197, loss_dice: 0.063421
[04:19:38.799] iteration 17495 : loss : 0.029509, loss_ce: 0.009675, loss_dice: 0.042732
[04:19:39.149] iteration 17496 : loss : 0.063013, loss_ce: 0.017688, loss_dice: 0.093229
[04:19:40.979] iteration 17497 : loss : 0.096614, loss_ce: 0.006777, loss_dice: 0.156506
[04:19:41.327] iteration 17498 : loss : 0.103808, loss_ce: 0.020038, loss_dice: 0.159654
[04:19:41.671] iteration 17499 : loss : 0.058556, loss_ce: 0.013340, loss_dice: 0.088700
[04:19:42.006] iteration 17500 : loss : 0.084815, loss_ce: 0.026274, loss_dice: 0.123841
[04:19:43.899] iteration 17501 : loss : 0.046012, loss_ce: 0.014876, loss_dice: 0.066769
[04:19:44.243] iteration 17502 : loss : 0.077415, loss_ce: 0.014808, loss_dice: 0.119154
[04:19:44.620] iteration 17503 : loss : 0.042895, loss_ce: 0.017180, loss_dice: 0.060039
[04:19:44.974] iteration 17504 : loss : 0.060752, loss_ce: 0.023066, loss_dice: 0.085876
[04:19:47.478] iteration 17505 : loss : 0.154365, loss_ce: 0.016033, loss_dice: 0.246585
[04:19:49.287] iteration 17506 : loss : 0.053977, loss_ce: 0.012533, loss_dice: 0.081607
[04:19:49.638] iteration 17507 : loss : 0.046248, loss_ce: 0.011414, loss_dice: 0.069472
[04:19:49.986] iteration 17508 : loss : 0.066583, loss_ce: 0.017141, loss_dice: 0.099544
[04:19:51.499] iteration 17509 : loss : 0.039850, loss_ce: 0.009129, loss_dice: 0.060331
[04:19:53.699] iteration 17510 : loss : 0.046376, loss_ce: 0.020075, loss_dice: 0.063909
[04:19:54.057] iteration 17511 : loss : 0.034471, loss_ce: 0.008714, loss_dice: 0.051642
[04:19:54.445] iteration 17512 : loss : 0.042567, loss_ce: 0.015975, loss_dice: 0.060296
[04:19:56.102] iteration 17513 : loss : 0.038508, loss_ce: 0.013464, loss_dice: 0.055205
[04:19:58.573] iteration 17514 : loss : 0.041665, loss_ce: 0.015513, loss_dice: 0.059100
[04:19:58.934] iteration 17515 : loss : 0.038248, loss_ce: 0.008500, loss_dice: 0.058080
[04:19:59.270] iteration 17516 : loss : 0.063605, loss_ce: 0.023221, loss_dice: 0.090528
[04:20:01.824] iteration 17517 : loss : 0.053116, loss_ce: 0.014145, loss_dice: 0.079097
[04:20:03.208] iteration 17518 : loss : 0.032054, loss_ce: 0.007226, loss_dice: 0.048606
[04:20:03.581] iteration 17519 : loss : 0.041907, loss_ce: 0.019662, loss_dice: 0.056737
[04:20:03.945] iteration 17520 : loss : 0.040053, loss_ce: 0.017653, loss_dice: 0.054986
[04:20:04.786] iteration 17521 : loss : 0.041080, loss_ce: 0.025672, loss_dice: 0.051351
[04:20:06.966] iteration 17522 : loss : 0.041105, loss_ce: 0.015422, loss_dice: 0.058227
[04:20:07.310] iteration 17523 : loss : 0.053760, loss_ce: 0.036735, loss_dice: 0.065109
[04:20:07.649] iteration 17524 : loss : 0.038184, loss_ce: 0.015386, loss_dice: 0.053383
[04:20:10.945] iteration 17525 : loss : 0.058022, loss_ce: 0.013510, loss_dice: 0.087696
[04:20:13.963] iteration 17526 : loss : 0.050873, loss_ce: 0.016723, loss_dice: 0.073640
[04:20:14.319] iteration 17527 : loss : 0.053023, loss_ce: 0.021078, loss_dice: 0.074320
[04:20:14.942] iteration 17528 : loss : 0.035330, loss_ce: 0.013664, loss_dice: 0.049774
[04:20:16.616] iteration 17529 : loss : 0.046673, loss_ce: 0.012662, loss_dice: 0.069347
[04:20:19.285] iteration 17530 : loss : 0.055054, loss_ce: 0.019618, loss_dice: 0.078678
[04:20:19.684] iteration 17531 : loss : 0.073832, loss_ce: 0.025340, loss_dice: 0.106159
[04:20:21.236] iteration 17532 : loss : 0.061101, loss_ce: 0.019698, loss_dice: 0.088703
[04:20:22.755] iteration 17533 : loss : 0.053787, loss_ce: 0.017902, loss_dice: 0.077711
[04:20:25.154] iteration 17534 : loss : 0.041213, loss_ce: 0.010312, loss_dice: 0.061814
[04:20:25.755] iteration 17535 : loss : 0.051707, loss_ce: 0.022357, loss_dice: 0.071274
[04:20:26.680] iteration 17536 : loss : 0.047765, loss_ce: 0.019022, loss_dice: 0.066927
[04:20:27.601] iteration 17537 : loss : 0.102564, loss_ce: 0.009577, loss_dice: 0.164555
[04:20:29.708] iteration 17538 : loss : 0.038429, loss_ce: 0.014458, loss_dice: 0.054410
[04:20:30.074] iteration 17539 : loss : 0.049300, loss_ce: 0.017718, loss_dice: 0.070354
[04:20:30.664] iteration 17540 : loss : 0.043742, loss_ce: 0.013515, loss_dice: 0.063894
[04:20:31.630] iteration 17541 : loss : 0.090781, loss_ce: 0.030263, loss_dice: 0.131127
[04:20:33.389] iteration 17542 : loss : 0.066015, loss_ce: 0.021225, loss_dice: 0.095875
[04:20:33.722] iteration 17543 : loss : 0.063049, loss_ce: 0.015351, loss_dice: 0.094847
[04:20:34.342] iteration 17544 : loss : 0.059185, loss_ce: 0.024257, loss_dice: 0.082470
[04:20:35.073] iteration 17545 : loss : 0.037188, loss_ce: 0.010532, loss_dice: 0.054959
[04:20:36.657] iteration 17546 : loss : 0.027348, loss_ce: 0.006562, loss_dice: 0.041206
[04:20:37.093] iteration 17547 : loss : 0.054240, loss_ce: 0.016825, loss_dice: 0.079183
[04:20:37.651] iteration 17548 : loss : 0.044956, loss_ce: 0.011033, loss_dice: 0.067572
[04:20:38.565] iteration 17549 : loss : 0.054476, loss_ce: 0.007136, loss_dice: 0.086036
[04:20:39.472] iteration 17550 : loss : 0.063884, loss_ce: 0.015545, loss_dice: 0.096110
[04:20:40.537] iteration 17551 : loss : 0.025678, loss_ce: 0.006774, loss_dice: 0.038281
[04:20:40.883] iteration 17552 : loss : 0.056537, loss_ce: 0.017135, loss_dice: 0.082805
[04:20:43.703] iteration 17553 : loss : 0.076609, loss_ce: 0.009751, loss_dice: 0.121180
[04:20:44.536] iteration 17554 : loss : 0.071640, loss_ce: 0.010543, loss_dice: 0.112371
[04:20:45.619] iteration 17555 : loss : 0.052693, loss_ce: 0.018155, loss_dice: 0.075719
[04:20:45.966] iteration 17556 : loss : 0.041220, loss_ce: 0.005125, loss_dice: 0.065283
[04:20:46.628] iteration 17557 : loss : 0.034063, loss_ce: 0.016488, loss_dice: 0.045780
[04:20:47.504] iteration 17558 : loss : 0.041475, loss_ce: 0.016173, loss_dice: 0.058343
[04:20:48.206] iteration 17559 : loss : 0.047821, loss_ce: 0.015566, loss_dice: 0.069324
[04:20:48.546] iteration 17560 : loss : 0.034519, loss_ce: 0.014594, loss_dice: 0.047802
[04:20:50.223] iteration 17561 : loss : 0.041488, loss_ce: 0.015205, loss_dice: 0.059010
[04:20:52.536] iteration 17562 : loss : 0.043814, loss_ce: 0.010601, loss_dice: 0.065957
[04:20:52.878] iteration 17563 : loss : 0.178171, loss_ce: 0.016135, loss_dice: 0.286195
[04:20:53.326] iteration 17564 : loss : 0.100861, loss_ce: 0.009956, loss_dice: 0.161465
[04:20:57.389] iteration 17565 : loss : 0.029097, loss_ce: 0.011061, loss_dice: 0.041121
[04:20:58.651] iteration 17566 : loss : 0.050182, loss_ce: 0.015983, loss_dice: 0.072981
[04:20:59.000] iteration 17567 : loss : 0.037900, loss_ce: 0.014906, loss_dice: 0.053230
[04:20:59.435] iteration 17568 : loss : 0.040007, loss_ce: 0.016069, loss_dice: 0.055966
[04:21:01.771] iteration 17569 : loss : 0.074032, loss_ce: 0.027265, loss_dice: 0.105210
[04:21:03.412] iteration 17570 : loss : 0.066074, loss_ce: 0.024199, loss_dice: 0.093990
[04:21:03.770] iteration 17571 : loss : 0.069487, loss_ce: 0.030390, loss_dice: 0.095551
[04:21:04.747] iteration 17572 : loss : 0.063662, loss_ce: 0.023702, loss_dice: 0.090302
[04:21:06.931] iteration 17573 : loss : 0.073953, loss_ce: 0.029026, loss_dice: 0.103904
[04:21:07.543] iteration 17574 : loss : 0.041570, loss_ce: 0.013440, loss_dice: 0.060323
[04:21:07.876] iteration 17575 : loss : 0.096185, loss_ce: 0.030627, loss_dice: 0.139891
[04:21:08.208] iteration 17576 : loss : 0.072842, loss_ce: 0.019291, loss_dice: 0.108543
[04:21:08.274] iteration 17577 : loss : 0.426089, loss_ce: 0.011623, loss_dice: 0.702399
[04:21:08.318] epoch 189 : avg_loss : 0.063165, avg_ce: 0.016642, avg_dice: 0.094180
[04:21:13.386] iteration 17578 : loss : 0.105557, loss_ce: 0.013463, loss_dice: 0.166952
[04:21:14.112] iteration 17579 : loss : 0.125652, loss_ce: 0.019968, loss_dice: 0.196109
[04:21:14.494] iteration 17580 : loss : 0.070198, loss_ce: 0.016816, loss_dice: 0.105786
[04:21:14.835] iteration 17581 : loss : 0.033845, loss_ce: 0.006825, loss_dice: 0.051859
[04:21:17.471] iteration 17582 : loss : 0.077321, loss_ce: 0.027631, loss_dice: 0.110449
[04:21:17.815] iteration 17583 : loss : 0.034338, loss_ce: 0.016669, loss_dice: 0.046117
[04:21:18.412] iteration 17584 : loss : 0.053730, loss_ce: 0.020939, loss_dice: 0.075591
[04:21:18.754] iteration 17585 : loss : 0.091940, loss_ce: 0.027550, loss_dice: 0.134867
[04:21:25.367] iteration 17586 : loss : 0.056696, loss_ce: 0.014330, loss_dice: 0.084940
[04:21:25.723] iteration 17587 : loss : 0.041801, loss_ce: 0.020159, loss_dice: 0.056228
[04:21:26.074] iteration 17588 : loss : 0.061075, loss_ce: 0.014669, loss_dice: 0.092012
[04:21:26.432] iteration 17589 : loss : 0.058070, loss_ce: 0.020171, loss_dice: 0.083337
[04:21:28.292] iteration 17590 : loss : 0.045943, loss_ce: 0.015018, loss_dice: 0.066560
[04:21:28.638] iteration 17591 : loss : 0.064352, loss_ce: 0.018123, loss_dice: 0.095172
[04:21:28.998] iteration 17592 : loss : 0.076312, loss_ce: 0.017642, loss_dice: 0.115425
[04:21:29.345] iteration 17593 : loss : 0.054105, loss_ce: 0.013448, loss_dice: 0.081210
[04:21:30.855] iteration 17594 : loss : 0.061398, loss_ce: 0.021735, loss_dice: 0.087840
[04:21:31.206] iteration 17595 : loss : 0.071413, loss_ce: 0.023575, loss_dice: 0.103304
[04:21:32.023] iteration 17596 : loss : 0.057067, loss_ce: 0.010183, loss_dice: 0.088323
[04:21:32.377] iteration 17597 : loss : 0.035762, loss_ce: 0.018024, loss_dice: 0.047587
[04:21:34.353] iteration 17598 : loss : 0.067871, loss_ce: 0.015005, loss_dice: 0.103115
[04:21:34.758] iteration 17599 : loss : 0.082481, loss_ce: 0.020632, loss_dice: 0.123715
[04:21:36.293] iteration 17600 : loss : 0.094597, loss_ce: 0.016809, loss_dice: 0.146456
[04:21:36.638] iteration 17601 : loss : 0.068880, loss_ce: 0.021447, loss_dice: 0.100502
[04:21:38.874] iteration 17602 : loss : 0.057103, loss_ce: 0.015798, loss_dice: 0.084639
[04:21:39.214] iteration 17603 : loss : 0.043371, loss_ce: 0.011961, loss_dice: 0.064311
[04:21:40.295] iteration 17604 : loss : 0.024177, loss_ce: 0.006472, loss_dice: 0.035980
[04:21:40.705] iteration 17605 : loss : 0.032328, loss_ce: 0.009469, loss_dice: 0.047566
[04:21:43.291] iteration 17606 : loss : 0.032553, loss_ce: 0.012776, loss_dice: 0.045738
[04:21:43.718] iteration 17607 : loss : 0.059816, loss_ce: 0.019994, loss_dice: 0.086363
[04:21:44.960] iteration 17608 : loss : 0.041967, loss_ce: 0.015395, loss_dice: 0.059682
[04:21:45.308] iteration 17609 : loss : 0.045434, loss_ce: 0.015547, loss_dice: 0.065359
[04:21:49.589] iteration 17610 : loss : 0.039295, loss_ce: 0.012086, loss_dice: 0.057434
[04:21:50.078] iteration 17611 : loss : 0.045630, loss_ce: 0.013723, loss_dice: 0.066902
[04:21:51.045] iteration 17612 : loss : 0.036883, loss_ce: 0.013871, loss_dice: 0.052225
[04:21:51.385] iteration 17613 : loss : 0.026608, loss_ce: 0.005798, loss_dice: 0.040481
[04:21:52.301] iteration 17614 : loss : 0.097377, loss_ce: 0.007773, loss_dice: 0.157113
[04:21:52.642] iteration 17615 : loss : 0.101865, loss_ce: 0.014759, loss_dice: 0.159935
[04:21:53.752] iteration 17616 : loss : 0.039893, loss_ce: 0.022579, loss_dice: 0.051436
[04:21:54.092] iteration 17617 : loss : 0.053409, loss_ce: 0.023448, loss_dice: 0.073383
[04:21:59.092] iteration 17618 : loss : 0.029253, loss_ce: 0.010511, loss_dice: 0.041747
[04:21:59.756] iteration 17619 : loss : 0.041326, loss_ce: 0.014463, loss_dice: 0.059235
[04:22:00.176] iteration 17620 : loss : 0.032028, loss_ce: 0.014567, loss_dice: 0.043669
[04:22:01.605] iteration 17621 : loss : 0.033466, loss_ce: 0.014002, loss_dice: 0.046441
[04:22:04.325] iteration 17622 : loss : 0.060781, loss_ce: 0.023129, loss_dice: 0.085882
[04:22:05.792] iteration 17623 : loss : 0.047031, loss_ce: 0.013802, loss_dice: 0.069184
[04:22:06.134] iteration 17624 : loss : 0.087189, loss_ce: 0.025062, loss_dice: 0.128607
[04:22:06.520] iteration 17625 : loss : 0.039993, loss_ce: 0.020775, loss_dice: 0.052805
